country,variety,points
France,Red Blend,86
France,Sparkling Blend,87
France,Chardonnay,86
France,Chardonnay,85
France,Champagne Blend,88
France,Champagne Blend,88
France,Champagne Blend,88
France,Chardonnay,88
France,Chardonnay,88
France,Chardonnay,88
France,Rhône-style Red Blend,90
France,Rhône-style Red Blend,90
France,Champagne Blend,85
France,Chardonnay,85
France,Bordeaux-style White Blend,90
France,Rhône-style White Blend,87
France,Rhône-style White Blend,87
France,Rhône-style White Blend,87
France,Merlot,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Marsanne,87
France,Bordeaux-style White Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Clairette,87
France,Sparkling Blend,87
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Chenin Blanc,86
France,Cabernet Franc,86
France,Chenin Blanc,86
France,Sparkling Blend,86
France,Chardonnay,85
France,Champagne Blend,88
France,Champagne Blend,88
France,Chardonnay,88
France,Chardonnay,88
France,Chardonnay,87
France,Rhône-style Red Blend,90
France,Rhône-style Red Blend,90
France,Rhône-style Red Blend,90
France,Rhône-style Red Blend,90
France,Champagne Blend,85
France,Champagne Blend,84
France,Bordeaux-style Red Blend,89
France,Rhône-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style White Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style White Blend,89
France,Sparkling Blend,86
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style White Blend,90
France,Cabernet Franc,85
France,Chenin Blanc,85
France,Chardonnay,84
France,Chardonnay,87
France,Syrah,89
France,Rhône-style Red Blend,89
France,Chardonnay,84
France,Rhône-style Red Blend,87
France,Bordeaux-style Red Blend,86
France,Rhône-style White Blend,86
France,Bordeaux-style Red Blend,86
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,86
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,84
France,Sémillon,86
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Chenin Blanc,84
France,Champagne Blend,87
France,Chardonnay,87
France,Champagne Blend,87
France,Bordeaux-style Red Blend,88
France,Bordeaux-style White Blend,88
France,Bordeaux-style Red Blend,86
France,White Blend,86
France,Rhône-style White Blend,86
France,Rhône-style White Blend,86
France,Rhône-style White Blend,86
France,Bordeaux-style Red Blend,86
France,Bordeaux-style Red Blend,86
France,Sauvignon Blanc,94
France,Champagne Blend,86
France,Bordeaux-style White Blend,89
France,Bordeaux-style White Blend,89
France,Riesling,89
France,Riesling,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Sauvignon Blanc,89
France,Pinot Noir,84
France,Champagne Blend,87
France,Champagne Blend,86
France,Champagne Blend,86
France,Syrah,88
France,Syrah,84
France,Sauvignon Blanc,84
France,Chenin Blanc,84
France,Gewürztraminer,84
France,Bordeaux-style Red Blend,88
France,Rhône-style White Blend,86
France,Rhône-style White Blend,86
France,Bordeaux-style Red Blend,86
France,Bordeaux-style Red Blend,86
France,Bordeaux-style Red Blend,86
France,Bordeaux-style Red Blend,86
France,Sauvignon Blanc,93
France,Sauvignon Blanc,93
France,Sparkling Blend,85
France,Pinot Gris,89
France,Bordeaux-style Red Blend,89
France,Pinot Gris,89
France,Bordeaux-style Red Blend,89
France,Riesling,89
France,Bordeaux-style Red Blend,89
France,Melon,84
France,Chardonnay,84
France,Cabernet Franc,84
France,Sauvignon Blanc,83
France,Rosé,83
France,Chenin Blanc,83
France,Champagne Blend,86
France,Chardonnay,86
France,Bordeaux-style White Blend,88
France,Rhône-style White Blend,86
France,Bordeaux-style White Blend,86
France,Syrah,86
France,Viognier,85
France,Sauvignon Blanc,93
France,Pinot Gris,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style White Blend,89
France,Bordeaux-style Red Blend,89
France,Riesling,83
France,Rosé,82
France,Champagne Blend,86
France,Champagne Blend,85
France,Champagne Blend,85
France,Bordeaux-style Red Blend,88
France,Bordeaux-style White Blend,88
France,Rhône-style White Blend,85
France,Rhône-style White Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Sauvignon Blanc,92
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style White Blend,88
France,Bordeaux-style Red Blend,88
France,Sauvignon Blanc,83
France,Rosé,88
France,Chardonnay,97
France,Chardonnay,95
France,Chardonnay,94
France,Bordeaux-style White Blend,87
France,Bordeaux-style White Blend,87
France,Viognier,85
France,Rhône-style White Blend,85
France,Rhône-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Rhône-style White Blend,85
France,Cabernet Sauvignon,85
France,Sparkling Blend,84
France,Sparkling Blend,84
France,Sauvignon Blanc,92
France,Sauvignon Blanc,92
France,Sauvignon Blanc,92
France,Sauvignon Blanc,92
France,Sauvignon Blanc,92
France,Riesling,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style White Blend,88
France,Pinot Gris,88
France,Rhône-style Red Blend,88
France,Chardonnay,94
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Champagne Blend,93
France,Chardonnay,92
France,Pinot Noir,84
France,Syrah,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,84
France,Sparkling Blend,84
France,Sauvignon Blanc,92
France,Sauvignon Blanc,91
France,Gamay,91
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Pinot Gris,88
France,Riesling,88
France,Bordeaux-style Red Blend,88
France,Syrah,99
France,Syrah,98
France,Syrah,97
France,Marsanne,96
France,Syrah,96
France,Marsanne,96
France,Syrah,96
France,Marsanne,95
France,Marsanne,95
France,Chardonnay,91
France,Chardonnay,91
France,Rhône-style Red Blend,87
France,Rhône-style Red Blend,87
France,Rhône-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,86
France,Sauvignon Blanc,84
France,Sparkling Blend,83
France,Chenin Blanc,91
France,Sauvignon Blanc,91
France,Gamay,91
France,Sauvignon Blanc,91
France,Gamay,91
France,Riesling,88
France,Bordeaux-style Red Blend,88
France,Pinot Gris,88
France,Syrah,95
France,Marsanne,95
France,Syrah,94
France,Syrah,94
France,Syrah,94
France,Syrah,94
France,Syrah,94
France,Marsanne,94
France,Sauvignon Blanc,94
France,Syrah,94
France,Marsanne,93
France,Chardonnay,91
France,Champagne Blend,90
France,Chardonnay,90
France,Rhône-style Red Blend,87
France,Bordeaux-style Red Blend,86
France,Sauvignon Blanc,86
France,Bordeaux-style Red Blend,84
France,Rhône-style White Blend,84
France,Bordeaux-style Red Blend,84
France,Sauvignon Blanc,91
France,Sauvignon Blanc,91
France,Sauvignon Blanc,91
France,Cabernet Franc,91
France,Cabernet Franc,90
France,Gamay,90
France,Pinot Blanc,88
France,White Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style White Blend,88
France,Bordeaux-style Red Blend,87
France,Alsace white blend,87
France,Riesling,87
France,Sauvignon Blanc,93
France,Syrah,93
France,Syrah,93
France,Marsanne,92
France,Rhône-style White Blend,92
France,Syrah,92
France,Champagne Blend,90
France,Champagne Blend,90
France,Chardonnay,90
France,Chardonnay,90
France,Chardonnay,90
France,Champagne Blend,90
France,Bordeaux-style White Blend,86
France,Rhône-style White Blend,84
France,Bordeaux-style Red Blend,84
France,Rhône-style White Blend,84
France,Rhône-style White Blend,84
France,Chardonnay,96
France,Chardonnay,96
France,Chardonnay,96
France,Chardonnay,96
France,Chardonnay,95
France,Chardonnay,95
France,Chardonnay,95
France,Sauvignon Blanc,90
France,Sauvignon Blanc,90
France,Sauvignon Blanc,90
France,Sauvignon Blanc,90
France,Pinot Blanc,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Pinot Gris,87
France,Syrah,92
France,Sauvignon Blanc,92
France,Syrah,92
France,Syrah,92
France,Syrah,92
France,Rhône-style Red Blend,92
France,Sauvignon Blanc,92
France,Syrah,92
France,Syrah,92
France,Sauvignon Blanc,92
France,Marsanne,91
France,Rhône-style White Blend,91
France,Chardonnay,90
France,Chardonnay,90
France,Champagne Blend,89
France,Rhône-style Red Blend,87
France,Rhône-style Red Blend,87
France,Bordeaux-style Red Blend,86
France,Bordeaux-style Red Blend,86
France,Chardonnay,95
France,Chardonnay,95
France,Chardonnay,95
France,Chardonnay,94
France,Chardonnay,94
France,Chardonnay,94
France,Chardonnay,94
France,Chardonnay,94
France,Chardonnay,94
France,Chardonnay,94
France,Champagne Blend,94
France,Chardonnay,94
France,Chardonnay,94
France,Chardonnay,94
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Champagne Blend,93
France,Cabernet Franc,90
France,Sauvignon Blanc,90
France,Gamay,90
France,Sauvignon Blanc,90
France,Chenin Blanc,90
France,Sauvignon Blanc,90
France,Bordeaux-style White Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style White Blend,87
France,Bordeaux-style Red Blend,87
France,Syrah,91
France,Sauvignon Blanc,91
France,Sauvignon Blanc,91
France,Syrah,91
France,Syrah,91
France,Rhône-style Red Blend,87
France,Rhône-style Red Blend,87
France,Rhône-style Red Blend,87
France,Rosé,87
France,Chardonnay,89
France,Champagne Blend,89
France,Chardonnay,89
France,Chardonnay,89
France,Gewürztraminer,85
France,Chardonnay,93
France,Champagne Blend,93
France,Champagne Blend,93
France,Chardonnay,93
France,Chardonnay,93
France,Champagne Blend,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,92
France,Chardonnay,92
France,Chardonnay,92
France,Chardonnay,92
France,Sauvignon Blanc,90
France,Pinot Noir,90
France,Grenache,91
France,Sauvignon Blanc,91
France,Syrah,91
France,Syrah,91
France,Syrah,91
France,Marsanne,91
France,Syrah,91
France,Syrah,90
France,Syrah,90
France,Sauvignon Blanc,90
France,Sauvignon Blanc,90
France,Syrah,90
France,Bordeaux-style Red Blend,90
France,Riesling,90
France,Riesling,87
France,Bordeaux-style Red Blend,87
France,Rosé,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Pinot Blanc,87
France,Pinot Gris,87
France,Chardonnay,88
France,Champagne Blend,88
France,Chardonnay,88
France,Chardonnay,88
France,Bordeaux-style White Blend,88
France,Rhône-style Red Blend,87
France,Bordeaux-style White Blend,84
France,Malbec,95
France,Malbec,94
France,Chardonnay,92
France,Chardonnay,92
France,Champagne Blend,92
France,Chardonnay,92
France,Chardonnay,92
France,Chardonnay,92
France,Chardonnay,92
France,Chardonnay,92
France,Champagne Blend,92
France,Gamay,90
France,Sauvignon Blanc,90
France,Sauvignon Blanc,89
France,Sauvignon Blanc,89
France,Cabernet Franc,89
France,Syrah,90
France,Rhône-style White Blend,90
France,Syrah,90
France,Marsanne,90
France,Syrah,90
France,Syrah,90
France,Rhône-style White Blend,90
France,Syrah,90
France,Sauvignon Blanc,90
France,Sauvignon Blanc,90
France,Syrah,90
France,Syrah,90
France,Bordeaux-style Red Blend,87
France,Pinot Blanc,87
France,Bordeaux-style White Blend,88
France,Champagne Blend,88
France,Bordeaux-style White Blend,88
France,Bordeaux-style White Blend,88
France,Syrah-Grenache,86
France,Rhône-style Red Blend,86
France,Sauvignon Blanc,94
France,Tannat,94
France,Petit Manseng,93
France,Bordeaux-style White Blend,84
France,Bordeaux-style White Blend,84
France,Bordeaux-style White Blend,84
France,Bordeaux-style Red Blend,84
France,Chardonnay,92
France,Chardonnay,92
France,Champagne Blend,92
France,Chardonnay,92
France,Chardonnay,91
France,Chardonnay,91
France,Chardonnay,91
France,Chardonnay,91
France,Chardonnay,91
France,Chardonnay,91
France,Chardonnay,91
France,Carignan,90
France,Sauvignon Blanc,90
France,Syrah,90
France,Sauvignon Blanc,90
France,Syrah,90
France,Rhône-style White Blend,90
France,Syrah,90
France,Sauvignon Blanc,90
France,Sauvignon Blanc,90
France,Syrah,90
France,Syrah,90
France,Sauvignon Blanc,89
France,Gamay,89
France,Cabernet Franc,89
France,Gamay,89
France,Sauvignon Blanc,89
France,Pinot Gris,87
France,Bordeaux-style Red Blend,87
France,Champagne Blend,87
France,Chardonnay,87
France,Bordeaux-style White Blend,93
France,Malbec,93
France,Petit Manseng,93
France,Bordeaux-style Red Blend,84
France,Chardonnay,91
France,Champagne Blend,91
France,Champagne Blend,91
France,Chardonnay,91
France,Chardonnay,91
France,Champagne Blend,91
France,Champagne Blend,91
France,Champagne Blend,91
France,Champagne Blend,91
France,Champagne Blend,90
France,Chardonnay,90
France,Riesling,90
France,Syrah,90
France,Sauvignon Blanc,90
France,Syrah,89
France,Sauvignon Blanc,89
France,Riesling,89
France,Marsanne,89
France,Syrah,89
France,Syrah,89
France,Sauvignon Blanc,89
France,Riesling,89
France,Riesling,89
France,Sauvignon Blanc,89
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style White Blend,87
France,Alsace white blend,86
France,Bordeaux-style Red Blend,86
France,Alsace white blend,86
France,Gamay,89
France,Sauvignon Blanc,89
France,Sauvignon Blanc,89
France,Cabernet Franc,89
France,Sauvignon Blanc,89
France,Gamay,89
France,Rosé,86
France,Rhône-style Red Blend,86
France,Bordeaux-style Red Blend,83
France,Bordeaux-style Red Blend,83
France,Sauvignon Blanc,89
France,Syrah,89
France,Sauvignon Blanc,89
France,Sauvignon Blanc,89
France,Syrah,89
France,Rhône-style White Blend,89
France,Bordeaux-style Red Blend,84
France,Bordeaux-style Red Blend,84
France,Sauvignon Blanc,87
France,Sauvignon Blanc,87
France,Sauvignon Blanc,87
France,Riesling,85
France,Riesling,85
France,Champagne Blend,93
France,Malbec,92
France,Gamay,82
France,Cabernet Sauvignon,82
France,Syrah,89
France,Mourvèdre,89
France,Viognier,89
France,Sauvignon Blanc,89
France,Marsanne,88
France,Syrah,88
France,Marsanne,88
France,Rhône-style Red Blend,88
France,Riesling,84
France,Sauvignon Blanc,87
France,Champagne Blend,92
France,Rhône-style Red Blend,86
France,Rhône-style Red Blend,86
France,Syrah,86
France,Duras,91
France,Petit Manseng,91
France,Malbec,91
France,Muscadel,91
France,Red Blend,91
France,Merlot,82
